time,open,high,low,close,volume,index_code
2022-04-27,1331.73,1355.92,1314.81,1353.77,460096300,VNINDEX
2022-04-28,1353.48,1358.07,1344.1,1350.99,433237500,VNINDEX
2022-04-29,1347.08,1369.31,1343.24,1366.8,507963700,VNINDEX
2022-05-04,1366.11,1366.39,1348.68,1348.68,479468500,VNINDEX
2022-05-05,1361.62,1362.18,1331.41,1360.68,489256000,VNINDEX
2022-05-06,1333.55,1350.09,1328.13,1329.26,483028300,VNINDEX
2022-05-09,1313.49,1314.52,1265.54,1269.62,599089800,VNINDEX
2022-05-10,1240.93,1293.56,1232.57,1293.56,581394400,VNINDEX
2022-05-11,1295.39,1305.17,1277.91,1301.53,358173000,VNINDEX
2022-05-12,1290.4,1291.65,1238.05,1238.84,487651200,VNINDEX
2022-05-13,1235.03,1237.8,1180.6,1182.77,703049500,VNINDEX
2022-05-16,1208.05,1215.96,1170.59,1171.95,521921500,VNINDEX
2022-05-17,1164.32,1228.37,1156.54,1228.37,515009800,VNINDEX
2022-05-18,1240.06,1249.84,1222.92,1240.76,485410300,VNINDEX
2022-05-19,1211.31,1246.66,1211.07,1241.64,435034100,VNINDEX
2022-05-20,1240.72,1252.96,1232.33,1240.71,439345600,VNINDEX
2022-05-23,1246.56,1246.58,1207.99,1218.81,464634600,VNINDEX
2022-05-24,1218.87,1233.38,1203.28,1233.38,451441400,VNINDEX
2022-05-25,1238.52,1268.43,1234.17,1268.43,583626500,VNINDEX
2022-05-26,1273.8,1278.11,1261.55,1268.57,488313100,VNINDEX
2022-05-27,1270.56,1286.99,1269.29,1285.45,545455800,VNINDEX
2022-05-30,1290.11,1296.22,1281.27,1293.92,469531300,VNINDEX
2022-05-31,1288.63,1297.64,1280.44,1292.68,514291400,VNINDEX
2022-06-01,1289.56,1302.25,1286.01,1299.52,471780800,VNINDEX
2022-06-02,1300.58,1302.66,1283.32,1288.62,493377500,VNINDEX
2022-06-03,1284.62,1292.78,1276.37,1287.98,406823300,VNINDEX
2022-06-06,1290.04,1302.14,1281.95,1290.01,515257600,VNINDEX
2022-06-07,1285.07,1291.35,1260.92,1291.35,592865300,VNINDEX
2022-06-08,1297.56,1316.78,1294.27,1307.91,512060100,VNINDEX
2022-06-09,1310.35,1312.44,1300.85,1307.8,408896500,VNINDEX
2022-06-10,1298.78,1309.59,1284.08,1284.08,535867000,VNINDEX
2022-06-13,1251.08,1261.54,1226.01,1227.04,667133200,VNINDEX
2022-06-14,1213.44,1239.36,1211.13,1230.31,492264800,VNINDEX
2022-06-15,1231.23,1235.56,1195.19,1213.93,597693500,VNINDEX
2022-06-16,1227.24,1246.32,1223.0,1236.63,493452200,VNINDEX
2022-06-17,1210.5,1220.41,1191.92,1217.3,647122700,VNINDEX
2022-06-20,1218.37,1221.6,1180.4,1180.4,579954500,VNINDEX
2022-06-21,1172.98,1189.97,1162.94,1172.47,574256800,VNINDEX
2022-06-22,1180.11,1185.86,1162.98,1169.27,491739500,VNINDEX
2022-06-23,1162.06,1188.88,1162.06,1188.88,348627000,VNINDEX
2022-06-24,1190.82,1196.85,1185.48,1185.48,365631700,VNINDEX
2022-06-27,1189.12,1203.51,1187.38,1202.82,399448200,VNINDEX
2022-06-28,1202.41,1221.74,1198.99,1218.1,496605600,VNINDEX
2022-06-29,1208.22,1219.58,1207.38,1218.09,487488100,VNINDEX
2022-06-30,1218.22,1220.51,1197.6,1197.6,445081100,VNINDEX
2022-07-01,1193.04,1202.41,1170.95,1198.9,466693700,VNINDEX
2022-07-04,1206.47,1208.96,1192.63,1195.53,379316900,VNINDEX
2022-07-05,1198.42,1200.99,1181.29,1181.29,527858300,VNINDEX
2022-07-06,1167.25,1175.26,1147.63,1149.61,481767700,VNINDEX
2022-07-07,1148.97,1166.48,1142.8,1166.48,336105000,VNINDEX
2022-07-08,1174.53,1177.18,1164.23,1171.31,408239000,VNINDEX
2022-07-11,1161.3,1165.23,1144.55,1155.29,458175600,VNINDEX
2022-07-12,1154.31,1174.82,1153.55,1174.82,446374900,VNINDEX
2022-07-13,1173.46,1182.21,1170.92,1173.92,494032300,VNINDEX
2022-07-14,1170.7,1182.17,1170.04,1182.17,462987000,VNINDEX
2022-07-15,1183.15,1189.66,1178.12,1179.25,514039500,VNINDEX
2022-07-18,1184.74,1184.93,1174.7,1176.49,449643100,VNINDEX
2022-07-19,1176.1,1180.46,1168.99,1178.33,447446600,VNINDEX
2022-07-20,1188.12,1198.63,1185.82,1194.14,573367800,VNINDEX
2022-07-21,1195.03,1201.91,1194.97,1198.47,474055300,VNINDEX
2022-07-22,1199.16,1202.69,1194.76,1194.76,418875300,VNINDEX
2022-07-25,1191.43,1198.16,1184.32,1188.5,382922500,VNINDEX
2022-07-26,1189.2,1194.15,1184.44,1185.07,363909800,VNINDEX
2022-07-27,1180.83,1191.04,1178.58,1191.04,362473100,VNINDEX
2022-07-28,1201.77,1214.03,1198.68,1208.12,586753300,VNINDEX
2022-07-29,1214.32,1217.84,1206.33,1206.33,502192400,VNINDEX
2022-08-01,1209.05,1231.35,1209.04,1231.35,643232700,VNINDEX
2022-08-02,1230.31,1241.91,1224.11,1241.62,701766800,VNINDEX
2022-08-03,1233.84,1250.2,1232.41,1249.76,668682400,VNINDEX
2022-08-04,1252.49,1257.38,1247.38,1254.15,621344900,VNINDEX
2022-08-05,1250.25,1253.75,1245.05,1252.74,579008400,VNINDEX
2022-08-08,1252.36,1258.84,1252.04,1256.75,600108300,VNINDEX
2022-08-09,1260.36,1263.14,1252.84,1258.85,622183100,VNINDEX
2022-08-10,1255.69,1260.36,1253.89,1256.5,554958800,VNINDEX
2022-08-11,1267.37,1268.03,1245.85,1252.07,726941900,VNINDEX
2022-08-12,1250.66,1262.33,1248.65,1262.33,478668400,VNINDEX
2022-08-15,1268.56,1274.24,1267.14,1274.2,556111500,VNINDEX
2022-08-16,1274.08,1275.93,1271.11,1274.69,541168800,VNINDEX
2022-08-17,1276.78,1280.61,1271.97,1275.28,611549400,VNINDEX
2022-08-18,1273.45,1283.15,1268.64,1273.66,522028300,VNINDEX
2022-08-19,1272.23,1280.0,1263.45,1269.18,541159000,VNINDEX
2022-08-22,1264.64,1270.57,1255.83,1260.43,530100300,VNINDEX
2022-08-23,1253.45,1270.81,1253.45,1270.81,488438500,VNINDEX
2022-08-24,1275.57,1280.36,1272.33,1277.16,495010400,VNINDEX
2022-08-25,1280.39,1289.18,1280.28,1288.88,531338200,VNINDEX
2022-08-26,1291.29,1295.12,1280.05,1282.57,579737000,VNINDEX
2022-08-29,1263.43,1270.8,1249.17,1270.8,754982100,VNINDEX
2022-08-30,1274.97,1287.65,1274.0,1279.39,450860200,VNINDEX
2022-08-31,1276.49,1285.29,1274.99,1280.51,434307600,VNINDEX
2022-09-05,1280.26,1285.7,1275.35,1277.35,431994100,VNINDEX
2022-09-06,1279.58,1286.92,1277.4,1277.4,515252000,VNINDEX
2022-09-07,1274.6,1275.07,1243.17,1243.17,753758800,VNINDEX
2022-09-08,1251.06,1251.36,1234.6,1234.6,524895800,VNINDEX
2022-09-09,1241.26,1248.78,1228.54,1248.78,513432800,VNINDEX
2022-09-12,1255.0,1257.8,1248.97,1249.62,359054745,VNINDEX
2022-09-13,1251.1,1252.35,1243.87,1248.4,379401200,VNINDEX
2022-09-14,1229.76,1242.17,1228.51,1240.77,547541600,VNINDEX
2022-09-15,1247.34,1250.93,1243.45,1245.66,364378200,VNINDEX
2022-09-16,1243.38,1246.17,1230.37,1234.03,556878300,VNINDEX
2022-09-19,1231.45,1233.46,1202.07,1205.43,607678700,VNINDEX
2022-09-20,1212.08,1218.93,1199.71,1218.93,392624700,VNINDEX
2022-09-21,1213.47,1217.28,1204.68,1210.55,306355000,VNINDEX
2022-09-22,1200.34,1214.7,1196.64,1214.7,413670100,VNINDEX
2022-09-23,1212.61,1216.59,1201.45,1203.28,418744600,VNINDEX
2022-09-26,1186.41,1190.27,1159.12,1174.35,671202400,VNINDEX
2022-09-27,1177.51,1180.75,1166.44,1166.54,390888400,VNINDEX
2022-09-28,1158.53,1162.6,1142.79,1143.62,475130574,VNINDEX
2022-09-29,1157.09,1159.49,1126.07,1126.07,392743158,VNINDEX
2022-09-30,1115.2,1135.47,1099.44,1132.11,580988602,VNINDEX
2022-10-03,1124.46,1126.46,1079.86,1086.44,467842505,VNINDEX
2022-10-04,1095.73,1100.42,1069.74,1078.14,484847543,VNINDEX
2022-10-05,1092.08,1110.21,1092.08,1104.26,366497390,VNINDEX
2022-10-06,1105.31,1106.97,1072.57,1074.52,465644550,VNINDEX
2022-10-07,1061.93,1062.23,1022.38,1035.91,724043484,VNINDEX
2022-10-10,1019.67,1051.02,1012.94,1042.48,509726370,VNINDEX
2022-10-11,1036.39,1036.42,998.64,1006.2,532383498,VNINDEX
2022-10-12,1006.1,1039.44,1002.89,1034.81,503602751,VNINDEX
2022-10-13,1035.33,1050.99,1025.04,1050.99,362426909,VNINDEX
2022-10-14,1063.07,1068.12,1055.29,1061.85,466714307,VNINDEX
2022-10-17,1053.46,1054.05,1033.59,1051.58,391417511,VNINDEX
2022-10-18,1065.6,1071.74,1057.71,1063.66,435818990,VNINDEX
2022-10-19,1065.08,1065.99,1052.29,1060.07,315804513,VNINDEX
2022-10-20,1056.14,1065.28,1048.21,1058.45,330284750,VNINDEX
2022-10-21,1059.03,1059.03,1013.69,1019.82,593037630,VNINDEX
2022-10-24,1021.25,1023.51,977.41,986.15,502992511,VNINDEX
2022-10-25,980.47,1011.39,962.45,997.7,631312849,VNINDEX
2022-10-26,1000.71,1004.55,984.71,993.36,327124544,VNINDEX
2022-10-27,994.82,1028.01,990.48,1028.01,525571421,VNINDEX
2022-10-28,1036.27,1044.57,1026.53,1027.36,471075420,VNINDEX
2022-10-31,1028.24,1030.32,1005.0,1027.94,540146599,VNINDEX
2022-11-01,1034.77,1043.53,1027.39,1033.75,529853499,VNINDEX
2022-11-02,1033.51,1034.73,1018.64,1023.19,440707791,VNINDEX
2022-11-03,1011.41,1023.95,1010.65,1019.81,374895655,VNINDEX
2022-11-04,1008.23,1009.96,974.61,997.15,636169416,VNINDEX
2022-11-07,989.74,996.18,969.61,975.19,490290336,VNINDEX
2022-11-08,960.93,981.86,956.97,981.65,491662593,VNINDEX
2022-11-09,983.62,994.79,977.93,985.59,442045429,VNINDEX
2022-11-10,974.76,976.31,935.78,947.24,589632905,VNINDEX
2022-11-11,954.95,966.7,949.49,954.53,610519072,VNINDEX
2022-11-14,939.94,945.29,923.53,941.04,556442961,VNINDEX
2022-11-15,926.08,929.06,900.17,911.9,534263131,VNINDEX
2022-11-16,876.0,945.42,873.78,942.9,881883690,VNINDEX
2022-11-17,952.91,972.88,950.9,969.26,551181919,VNINDEX
2022-11-18,967.18,971.77,939.73,969.33,788755529,VNINDEX
2022-11-21,971.58,973.19,956.77,960.65,499288906,VNINDEX
2022-11-22,953.78,985.28,948.52,952.12,937062402,VNINDEX
2022-11-23,947.81,958.61,942.02,946.0,466946398,VNINDEX
2022-11-24,942.86,950.03,934.31,947.71,451208470,VNINDEX
2022-11-25,956.62,971.46,955.53,971.46,525761736,VNINDEX
2022-11-28,979.68,1006.22,979.48,1005.69,818144334,VNINDEX
2022-11-29,1008.85,1032.16,998.56,1032.16,1050658035,VNINDEX
2022-11-30,1037.44,1048.42,1021.54,1048.42,917539238,VNINDEX
2022-12-01,1057.97,1066.28,1035.62,1036.28,1187911811,VNINDEX
2022-12-02,1032.67,1080.01,1030.81,1080.01,971782887,VNINDEX
2022-12-05,1090.97,1099.45,1082.59,1093.67,1026762548,VNINDEX
2022-12-06,1088.9,1089.63,1048.69,1048.69,1303644184,VNINDEX
2022-12-07,1046.72,1059.79,1034.92,1041.02,767643808,VNINDEX
2022-12-08,1055.21,1078.09,1045.98,1050.53,836407763,VNINDEX
2022-12-09,1056.85,1061.21,1041.39,1051.81,694652833,VNINDEX
2022-12-12,1059.55,1065.16,1032.07,1032.07,777174987,VNINDEX
2022-12-13,1035.76,1047.45,1026.3,1047.45,706529660,VNINDEX
2022-12-14,1062.18,1062.18,1046.43,1050.43,636888454,VNINDEX
2022-12-15,1049.16,1062.61,1049.06,1055.32,632450383,VNINDEX
2022-12-16,1048.62,1064.79,1047.16,1052.48,758882687,VNINDEX
2022-12-19,1053.91,1065.59,1038.4,1038.4,815335805,VNINDEX
2022-12-20,1035.82,1038.74,1010.08,1023.13,909733007,VNINDEX
2022-12-21,1033.34,1033.84,1005.43,1018.88,670212562,VNINDEX
2022-12-22,1026.49,1033.18,1016.54,1022.61,507307086,VNINDEX
2022-12-23,1023.69,1027.34,1013.2,1020.34,394851537,VNINDEX
2022-12-26,1019.66,1021.89,985.21,985.21,534206745,VNINDEX
2022-12-27,986.07,1007.88,983.67,1004.57,484114138,VNINDEX
2022-12-28,1008.41,1020.52,998.97,1015.66,375445830,VNINDEX
2022-12-29,1016.06,1021.96,1009.29,1009.29,357699137,VNINDEX
2022-12-30,1017.45,1017.99,1007.09,1007.09,327331402,VNINDEX
2023-01-03,1011.39,1043.9,1011.38,1043.9,495370447,VNINDEX
2023-01-04,1048.31,1052.6,1041.56,1046.35,546100135,VNINDEX
2023-01-05,1048.17,1058.14,1046.64,1055.82,472906022,VNINDEX
2023-01-06,1055.51,1065.58,1047.26,1051.44,586381415,VNINDEX
2023-01-09,1058.28,1062.12,1050.95,1054.21,368655811,VNINDEX
2023-01-10,1054.84,1057.44,1045.75,1053.35,406057518,VNINDEX
2023-01-11,1058.25,1065.69,1054.53,1055.76,490275635,VNINDEX
2023-01-12,1058.51,1060.97,1050.27,1056.39,370321885,VNINDEX
2023-01-13,1060.71,1066.39,1055.23,1060.17,459494342,VNINDEX
2023-01-16,1062.27,1067.74,1057.87,1066.68,391079501,VNINDEX
2023-01-17,1071.37,1088.29,1069.86,1088.29,566247477,VNINDEX
2023-01-18,1092.5,1100.39,1089.56,1098.28,531786150,VNINDEX
2023-01-19,1095.53,1111.72,1094.46,1108.08,556193050,VNINDEX
2023-01-27,1114.15,1124.3,1111.41,1117.1,552307747,VNINDEX
2023-01-30,1117.66,1118.46,1102.57,1102.57,725060556,VNINDEX
2023-01-31,1100.4,1111.18,1088.25,1111.18,629524308,VNINDEX
2023-02-01,1114.68,1116.96,1075.97,1075.97,938658935,VNINDEX
2023-02-02,1079.69,1083.36,1070.81,1077.59,567704887,VNINDEX
2023-02-03,1078.8,1081.89,1070.46,1077.15,487967451,VNINDEX
2023-02-06,1072.53,1089.29,1067.24,1089.29,392295500,VNINDEX
2023-02-07,1088.07,1092.12,1065.18,1065.84,565279974,VNINDEX
2023-02-08,1067.58,1079.51,1063.5,1072.22,452708164,VNINDEX
2023-02-09,1070.07,1075.2,1064.03,1064.03,363991072,VNINDEX
2023-02-10,1066.16,1066.28,1054.08,1055.3,385841692,VNINDEX
2023-02-13,1050.99,1054.05,1031.7,1043.7,578047487,VNINDEX
2023-02-14,1045.14,1046.64,1032.76,1038.64,325253255,VNINDEX
2023-02-15,1037.17,1051.89,1034.39,1048.2,472046511,VNINDEX
2023-02-16,1051.16,1058.29,1047.45,1058.29,395624947,VNINDEX
2023-02-17,1058.99,1062.25,1053.26,1059.31,414090312,VNINDEX
2023-02-20,1059.74,1088.01,1059.56,1086.69,603720812,VNINDEX
2023-02-21,1089.74,1095.1,1081.8,1082.23,635036875,VNINDEX
2023-02-22,1073.62,1073.93,1054.28,1054.28,742873929,VNINDEX
2023-02-23,1053.95,1054.48,1030.58,1053.66,601815220,VNINDEX
2023-02-24,1051.58,1052.49,1034.66,1039.56,380927906,VNINDEX
2023-02-27,1029.55,1031.59,1017.55,1021.25,488187762,VNINDEX
2023-02-28,1027.74,1034.36,1018.72,1024.68,344385802,VNINDEX
2023-03-01,1023.29,1040.55,1013.37,1040.55,451887043,VNINDEX
2023-03-02,1039.0,1043.8,1033.07,1037.61,306963389,VNINDEX
2023-03-03,1038.1,1041.82,1022.78,1024.77,370374610,VNINDEX
2023-03-06,1032.68,1042.43,1026.73,1027.18,374784462,VNINDEX
2023-03-07,1033.96,1043.92,1033.32,1037.84,410803657,VNINDEX
2023-03-08,1028.77,1049.18,1027.8,1049.18,465169105,VNINDEX
2023-03-09,1050.61,1060.56,1049.45,1055.95,539118977,VNINDEX
2023-03-10,1050.53,1053.86,1046.31,1053.0,436309809,VNINDEX
2023-03-13,1046.95,1055.58,1045.46,1052.8,505863805,VNINDEX
2023-03-14,1049.3,1051.56,1034.72,1040.13,535172436,VNINDEX
2023-03-15,1052.06,1062.55,1049.26,1062.19,534049436,VNINDEX
2023-03-16,1056.15,1058.73,1043.65,1047.4,450886053,VNINDEX
2023-03-17,1053.37,1055.42,1043.54,1045.14,478768177,VNINDEX
2023-03-20,1041.91,1042.6,1022.71,1023.1,458008396,VNINDEX
2023-03-21,1028.83,1036.15,1017.05,1032.43,369349957,VNINDEX
2023-03-22,1035.84,1042.84,1033.73,1040.54,368600650,VNINDEX
2023-03-23,1035.33,1045.1,1030.93,1045.1,359367516,VNINDEX
2023-03-24,1047.1,1052.29,1044.02,1046.79,492024379,VNINDEX
2023-03-27,1047.78,1053.78,1041.99,1052.25,499268427,VNINDEX
2023-03-28,1055.57,1059.83,1051.75,1054.29,569426119,VNINDEX
2023-03-29,1055.18,1056.33,1048.26,1056.33,406337846,VNINDEX
2023-03-30,1061.32,1066.23,1058.89,1059.44,545987403,VNINDEX
2023-03-31,1060.0,1067.55,1059.85,1064.64,563211648,VNINDEX
2023-04-03,1074.69,1079.28,1071.62,1079.28,761882248,VNINDEX
2023-04-04,1081.36,1082.21,1075.1,1078.45,732795030,VNINDEX
2023-04-05,1079.06,1080.86,1074.1,1080.86,696512807,VNINDEX
2023-04-06,1083.27,1084.52,1070.91,1070.91,942408869,VNINDEX
2023-04-07,1071.09,1072.94,1063.7,1069.71,592943658,VNINDEX
2023-04-10,1073.86,1075.54,1063.45,1065.35,774551045,VNINDEX
2023-04-11,1063.64,1070.56,1056.9,1069.46,634178633,VNINDEX
2023-04-12,1071.61,1072.7,1066.43,1069.45,653032406,VNINDEX
2023-04-13,1070.96,1070.96,1062.26,1064.3,587279674,VNINDEX
2023-04-14,1067.21,1068.79,1052.89,1052.89,714026518,VNINDEX
2023-04-17,1052.99,1054.72,1049.11,1053.81,399822299,VNINDEX
2023-04-18,1055.85,1057.15,1050.89,1055.02,486767389,VNINDEX
2023-04-19,1057.88,1058.14,1047.47,1048.98,485131148,VNINDEX
2023-04-20,1050.02,1051.86,1045.85,1049.25,324438225,VNINDEX
2023-04-21,1050.1,1050.4,1041.26,1042.91,506699323,VNINDEX
2023-04-24,1045.28,1047.18,1038.36,1041.36,439489141,VNINDEX
2023-04-25,1045.87,1045.87,1032.49,1034.85,477297616,VNINDEX
2023-04-26,1034.02,1040.8,1029.19,1040.8,421775639,VNINDEX
2023-04-27,1041.39,1044.25,1037.62,1039.63,456952522,VNINDEX
2023-04-28,1043.17,1049.12,1042.04,1049.12,565502199,VNINDEX
2023-05-04,1046.05,1048.16,1038.18,1040.61,562692030,VNINDEX
2023-05-05,1040.12,1043.22,1036.69,1040.31,433301354,VNINDEX
2023-05-08,1043.44,1053.44,1043.44,1053.44,584061271,VNINDEX
2023-05-09,1055.42,1058.71,1052.68,1053.77,494560113,VNINDEX
2023-05-10,1055.62,1058.67,1053.34,1058.26,642043890,VNINDEX
2023-05-11,1060.75,1063.69,1056.72,1057.12,669387113,VNINDEX
2023-05-12,1057.7,1066.9,1053.97,1066.9,675214868,VNINDEX
2023-05-15,1074.82,1076.32,1065.71,1065.71,762161980,VNINDEX
2023-05-16,1068.51,1069.27,1063.65,1065.91,582357907,VNINDEX
2023-05-17,1066.27,1069.95,1060.44,1060.44,743431551,VNINDEX
2023-05-18,1063.66,1073.41,1060.94,1068.31,578415860,VNINDEX
2023-05-19,1070.13,1070.15,1058.56,1067.07,649620819,VNINDEX
2023-05-22,1067.32,1070.64,1065.88,1070.64,623716964,VNINDEX
2023-05-23,1073.12,1073.96,1062.15,1065.85,653341933,VNINDEX
2023-05-24,1069.13,1069.61,1060.6,1061.79,671873653,VNINDEX
2023-05-25,1062.03,1065.5,1057.91,1064.63,603883481,VNINDEX
2023-05-26,1067.24,1067.28,1063.76,1063.76,585687066,VNINDEX
2023-05-29,1067.34,1077.18,1067.27,1074.98,726721589,VNINDEX
2023-05-30,1078.82,1079.31,1071.01,1078.05,803342265,VNINDEX
2023-05-31,1078.39,1079.11,1071.38,1075.17,848883278,VNINDEX
2023-06-01,1076.27,1078.39,1071.61,1078.39,800986902,VNINDEX
2023-06-02,1084.19,1092.24,1083.36,1090.84,949003221,VNINDEX
2023-06-05,1100.2,1103.81,1096.76,1097.82,877700529,VNINDEX
2023-06-06,1099.99,1108.31,1098.28,1108.31,767663752,VNINDEX
2023-06-07,1111.67,1112.28,1104.26,1109.54,909508073,VNINDEX
2023-06-08,1111.86,1115.14,1101.32,1101.32,1191167261,VNINDEX
2023-06-09,1103.11,1107.53,1097.23,1107.53,826887389,VNINDEX
2023-06-12,1110.26,1116.02,1100.08,1116.02,712022071,VNINDEX
2023-06-13,1117.43,1122.46,1116.1,1122.46,857714144,VNINDEX
2023-06-14,1124.56,1129.49,1117.42,1117.42,829498595,VNINDEX
2023-06-15,1117.06,1120.13,1112.11,1116.97,663782466,VNINDEX
2023-06-16,1121.92,1128.92,1112.51,1115.22,1054947020,VNINDEX
2023-06-19,1115.68,1117.23,1104.73,1105.4,709208551,VNINDEX
2023-06-20,1105.75,1111.72,1102.58,1111.72,579184745,VNINDEX
2023-06-21,1112.73,1118.46,1110.65,1118.46,778113811,VNINDEX
2023-06-22,1126.21,1127.54,1122.27,1125.3,807623528,VNINDEX
2023-06-23,1126.4,1130.61,1122.62,1129.38,829820153,VNINDEX
2023-06-26,1130.08,1134.0,1119.95,1132.03,926624935,VNINDEX
2023-06-27,1134.55,1136.49,1128.82,1134.33,619564674,VNINDEX
2023-06-28,1137.18,1140.56,1131.86,1138.35,751202539,VNINDEX
2023-06-29,1139.42,1140.43,1125.39,1125.39,813877038,VNINDEX
2023-06-30,1124.3,1126.33,1120.01,1120.18,520965834,VNINDEX
2023-07-03,1125.55,1128.35,1121.17,1125.5,482330417,VNINDEX
2023-07-04,1127.11,1132.12,1123.49,1132.0,621589939,VNINDEX
2023-07-05,1136.64,1138.67,1133.45,1134.62,714171068,VNINDEX
2023-07-06,1133.7,1135.81,1122.35,1126.22,842931087,VNINDEX
2023-07-07,1124.98,1138.07,1122.94,1138.07,690911706,VNINDEX
2023-07-10,1142.61,1149.02,1140.03,1149.02,781792879,VNINDEX
2023-07-11,1151.13,1157.01,1149.69,1151.77,816539478,VNINDEX
2023-07-12,1154.37,1157.43,1149.28,1154.2,662915644,VNINDEX
2023-07-13,1159.88,1165.42,1158.15,1165.42,738388049,VNINDEX
2023-07-14,1169.2,1169.84,1156.28,1168.4,940146669,VNINDEX
2023-07-17,1171.75,1174.89,1168.77,1173.13,823237013,VNINDEX
2023-07-18,1173.23,1175.7,1170.04,1174.09,729194875,VNINDEX
2023-07-19,1177.5,1178.55,1172.98,1172.98,776854252,VNINDEX
2023-07-20,1171.83,1174.39,1166.62,1172.81,713194602,VNINDEX
2023-07-21,1173.21,1185.9,1172.07,1185.9,872012954,VNINDEX
2023-07-24,1190.74,1193.22,1183.39,1190.72,960584502,VNINDEX
2023-07-25,1194.45,1199.27,1193.34,1195.9,884463624,VNINDEX
2023-07-26,1195.5,1200.84,1195.44,1200.84,816580555,VNINDEX
2023-07-27,1201.69,1203.69,1191.08,1197.33,1044856216,VNINDEX
2023-07-28,1197.32,1207.67,1195.86,1207.67,1018968754,VNINDEX
2023-07-31,1219.66,1224.81,1212.81,1222.9,1076364086,VNINDEX
2023-08-01,1230.32,1234.5,1217.56,1217.56,1156851607,VNINDEX
2023-08-02,1217.17,1223.04,1213.18,1220.43,813384734,VNINDEX
2023-08-03,1219.73,1222.35,1209.06,1210.95,935942395,VNINDEX
2023-08-04,1216.27,1228.12,1214.17,1225.98,1051204937,VNINDEX
2023-08-07,1233.1,1241.42,1230.38,1241.42,1069565143,VNINDEX
2023-08-08,1244.35,1246.22,1239.01,1242.23,1055127603,VNINDEX
2023-08-09,1240.68,1241.96,1231.28,1233.99,963201423,VNINDEX
2023-08-10,1236.51,1238.19,1220.61,1220.61,932188428,VNINDEX
2023-08-11,1228.92,1232.21,1213.37,1232.21,938402362,VNINDEX
2023-08-14,1237.14,1239.61,1229.04,1236.84,993030302,VNINDEX
2023-08-15,1239.42,1239.42,1230.58,1234.05,811761959,VNINDEX
2023-08-16,1239.95,1243.48,1235.27,1243.26,816831815,VNINDEX
2023-08-17,1242.58,1243.98,1233.48,1233.48,1011505421,VNINDEX
2023-08-18,1227.02,1228.98,1177.74,1177.99,1583522435,VNINDEX
2023-08-21,1177.01,1188.16,1164.63,1179.76,961714839,VNINDEX
2023-08-22,1183.92,1184.43,1149.13,1180.49,933784657,VNINDEX
2023-08-23,1192.96,1193.79,1168.89,1172.56,620730150,VNINDEX
2023-08-24,1175.2,1189.99,1171.33,1189.39,737567928,VNINDEX
2023-08-25,1188.99,1192.59,1181.6,1183.37,774848913,VNINDEX
2023-08-28,1189.43,1202.02,1189.43,1201.72,713247349,VNINDEX
2023-08-29,1204.75,1208.78,1197.57,1204.43,848040448,VNINDEX
2023-08-30,1206.1,1213.52,1203.51,1213.16,799265566,VNINDEX
2023-08-31,1216.0,1224.84,1214.39,1224.05,852855777,VNINDEX
2023-09-05,1231.43,1236.21,1228.7,1234.98,926699196,VNINDEX
2023-09-06,1237.07,1245.5,1229.89,1245.5,1009683101,VNINDEX
2023-09-07,1248.91,1255.11,1240.82,1243.14,1034363991,VNINDEX
2023-09-08,1242.28,1248.1,1240.15,1241.48,920806719,VNINDEX
2023-09-11,1250.48,1251.37,1223.33,1223.63,1242292544,VNINDEX
2023-09-12,1227.16,1245.44,1220.85,1245.44,832491088,VNINDEX
2023-09-13,1248.94,1250.61,1232.84,1238.39,1126481442,VNINDEX
2023-09-14,1238.19,1244.21,1223.03,1223.81,1110222861,VNINDEX
2023-09-15,1228.87,1233.87,1220.27,1227.36,822519558,VNINDEX
2023-09-18,1225.6,1226.56,1203.88,1211.81,716585507,VNINDEX
2023-09-19,1215.96,1219.57,1199.85,1211.5,831441539,VNINDEX
2023-09-20,1212.7,1226.11,1209.46,1226.11,722191241,VNINDEX
2023-09-21,1226.79,1227.88,1211.65,1212.74,863512780,VNINDEX
2023-09-22,1197.49,1199.13,1174.57,1193.05,1236490782,VNINDEX
2023-09-25,1190.58,1195.62,1153.2,1153.2,936520475,VNINDEX
2023-09-26,1150.94,1163.52,1137.96,1137.96,897032340,VNINDEX
2023-09-27,1139.76,1153.85,1126.36,1153.85,719877728,VNINDEX
2023-09-28,1153.74,1155.39,1136.99,1152.43,603271137,VNINDEX
2023-09-29,1157.76,1163.88,1152.45,1154.15,490698501,VNINDEX
2023-10-02,1155.07,1161.48,1149.63,1155.25,432841811,VNINDEX
2023-10-03,1145.85,1146.59,1117.28,1118.1,879751841,VNINDEX
2023-10-04,1106.61,1133.79,1106.4,1128.67,609105878,VNINDEX
2023-10-05,1131.29,1133.12,1113.89,1113.89,512428619,VNINDEX
2023-10-06,1115.23,1129.13,1107.4,1128.54,539729169,VNINDEX
2023-10-09,1130.25,1137.36,1127.03,1137.36,512236036,VNINDEX
2023-10-10,1143.6,1150.34,1141.97,1143.69,593794892,VNINDEX
2023-10-11,1146.2,1150.81,1138.22,1150.81,466190895,VNINDEX
2023-10-12,1155.12,1156.73,1148.11,1151.61,573657380,VNINDEX
2023-10-13,1145.03,1155.1,1138.99,1154.73,550270198,VNINDEX
2023-10-16,1152.69,1157.46,1140.64,1141.42,579368110,VNINDEX
